Time,Last,Vol,BID1,BIDSZ1,BID2,BIDSZ2,BID3,BIDSZ3,BID4,BIDSZ4,BID5,BIDSZ5,ASK1,ASKSZ1,ASK2,ASKSZ2,ASK3,ASKSZ3,ASK4,ASKSZ4,ASK5,ASKSZ5,Tick,Volume,LastTime,Reference
925225040,443.8,1,443.75,6,443.7,10,443.65,26,443.6,2,443.55,4,443.9,3,443.95,18,444,19,444.05,2,444.1,5,0,464,,443.95
925226290,443.8,1,443.75,6,443.7,10,443.65,21,443.6,2,443.55,4,443.9,3,443.95,13,444,19,444.05,2,444.1,5,0,464,,443.95
925227540,443.8,1,443.75,6,443.7,15,443.65,21,443.6,2,443.55,4,443.9,3,443.95,13,444,24,444.05,2,444.1,5,0,464,,443.95
925235040,443.8,1,443.75,6,443.7,20,443.65,16,443.6,2,443.55,4,443.9,3,443.95,8,444,29,444.05,2,444.1,5,0,464,,443.95
925236290,443.8,1,443.75,6,443.7,20,443.65,16,443.6,2,443.55,4,443.9,3,443.95,8,444,34,444.05,2,444.1,5,0,464,,443.95
925237540,443.8,1,443.8,2,443.75,6,443.7,20,443.65,16,443.6,2,443.9,3,443.95,8,444,34,444.05,2,444.1,5,0,464,,443.95
925238790,443.8,1,443.8,2,443.75,6,443.7,25,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,464,,443.95
925240040,443.8,1,443.8,2,443.75,6,443.7,30,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,464,,443.95
925252540,443.8,1,443.8,2,443.75,6,443.7,30,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,464,,443.95
925253790,443.8,1,443.8,2,443.75,6,443.7,35,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,464,,443.95
925258790,443.8,1,443.8,2,443.75,6,443.7,35,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,464,,443.95
925262540,443.8,1,443.8,2,443.75,6,443.7,35,443.65,6,443.6,2,443.85,1,443.9,3,443.95,8,444,29,444.05,7,0,464,,443.95
925263790,443.8,1,443.8,2,443.75,6,443.7,35,443.65,6,443.6,2,443.85,1,443.9,3,443.95,13,444,24,444.05,7,0,464,,443.95
925268790,443.8,1,443.75,6,443.7,35,443.65,6,443.6,2,443.55,4,443.85,2,443.9,3,443.95,13,444,24,444.05,7,0,464,,443.95
925270040,443.8,1,443.75,6,443.7,20,443.65,11,443.6,2,443.55,4,443.85,1,443.9,3,443.95,18,444,29,444.05,2,0,464,,443.95
925271290,443.8,1,443.75,6,443.7,20,443.65,16,443.6,2,443.55,4,443.85,1,443.9,3,443.95,23,444,24,444.05,2,0,464,,443.95
925287540,443.8,1,443.75,6,443.7,17,443.65,19,443.6,2,443.55,4,443.85,2,443.9,3,443.95,23,444,24,444.05,2,0,464,,443.95
925288790,443.8,1,443.75,6,443.7,12,443.65,24,443.6,2,443.55,4,443.85,2,443.9,3,443.95,23,444,24,444.05,2,0,464,,443.95
925290040,443.8,1,443.75,6,443.7,7,443.65,24,443.6,2,443.55,4,443.85,2,443.9,3,443.95,23,444,19,444.05,2,0,464,,443.95
925291290,443.8,1,443.75,6,443.7,7,443.65,23,443.6,2,443.55,5,443.85,2,443.9,3,443.95,23,444,19,444.05,2,0,464,,443.95
925298790,443.8,1,443.75,6,443.7,7,443.65,23,443.6,2,443.55,5,443.85,2,443.9,4,443.95,22,444,19,444.05,2,0,464,,443.95
925302540,443.8,1,443.75,6,443.7,7,443.65,23,443.6,2,443.55,5,443.8,2,443.85,2,443.9,4,443.95,22,444,19,0,464,,443.95
925303790,443.8,1,443.75,6,443.7,7,443.65,23,443.6,2,443.55,5,443.8,3,443.85,2,443.9,9,443.95,17,444,14,0,464,,443.95
925305040,443.8,1,443.75,6,443.7,2,443.65,33,443.6,2,443.55,5,443.8,3,443.85,2,443.9,14,443.95,17,444,14,0,464,,443.95
925306290,443.8,1,443.75,6,443.7,2,443.65,33,443.6,2,443.55,5,443.8,4,443.85,1,443.9,19,443.95,12,444,14,0,464,,443.95
925318790,443.8,1,443.75,6,443.7,2,443.65,33,443.6,2,443.55,5,443.8,4,443.85,1,443.9,24,443.95,12,444,14,0,464,,443.95
925323790,443.8,1,443.75,6,443.7,2,443.65,33,443.6,2,443.55,5,443.8,2,443.85,1,443.9,24,443.95,12,444,14,0,464,,443.95
925325040,443.8,1,443.75,6,443.7,11,443.65,25,443.6,2,443.55,5,443.8,2,443.85,1,443.9,19,443.95,17,444,14,0,464,,443.95
925326290,443.8,2,443.75,6,443.7,11,443.65,25,443.6,2,443.55,5,443.8,2,443.85,1,443.9,19,443.95,17,444,14,1,466,925325040,443.95
925326290,443.8,2,443.75,6,443.7,11,443.65,25,443.6,2,443.55,5,443.85,1,443.9,14,443.95,17,444,14,444.05,2,0,466,,443.95
925327540,443.8,2,443.75,6,443.7,11,443.65,25,443.6,3,443.55,4,443.9,3,443.95,17,444,15,444.05,2,444.1,5,0,466,,443.95
925328790,443.8,2,443.75,6,443.7,11,443.65,20,443.6,3,443.55,4,443.9,3,443.95,7,444,20,444.05,2,444.1,5,0,466,,443.95
925330040,443.8,2,443.75,6,443.7,16,443.65,20,443.6,3,443.55,4,443.9,3,443.95,7,444,30,444.05,2,444.1,5,0,466,,443.95
925332540,443.8,2,443.75,6,443.7,16,443.65,20,443.6,3,443.55,4,443.9,4,443.95,7,444,30,444.05,2,444.1,5,0,466,,443.95
925333790,443.8,2,443.75,6,443.7,16,443.65,15,443.6,3,443.55,4,443.9,4,443.95,7,444,30,444.05,2,444.1,5,0,466,,443.95
925337540,443.8,2,443.75,6,443.7,21,443.65,15,443.6,3,443.55,4,443.9,4,443.95,8,444,34,444.05,2,444.1,5,0,466,,443.95
925343790,443.8,2,443.75,6,443.7,21,443.65,16,443.6,2,443.55,4,443.9,4,443.95,8,444,34,444.05,2,444.1,5,0,466,,443.95
925348790,443.8,2,443.75,6,443.7,21,443.65,16,443.6,2,443.55,4,443.9,4,443.95,8,444,34,444.05,2,444.1,5,0,466,,443.95
925357540,443.8,2,443.75,6,443.7,21,443.65,16,443.6,2,443.55,4,443.9,3,443.95,8,444,34,444.05,2,444.1,5,0,466,,443.95
925358790,443.8,2,443.8,2,443.75,6,443.7,21,443.65,16,443.6,2,443.9,3,443.95,8,444,34,444.05,2,444.1,5,0,466,,443.95
925360040,443.8,2,443.8,2,443.75,6,443.7,26,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,466,,443.95
925361290,443.8,2,443.8,2,443.75,6,443.7,31,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,466,,443.95
925363790,443.8,2,443.8,3,443.75,6,443.7,31,443.65,6,443.6,2,443.9,3,443.95,8,444,29,444.05,7,444.1,5,0,466,,443.95
925365040,443.8,2,443.8,3,443.75,11,443.7,26,443.65,6,443.6,2,443.9,3,443.95,3,444,34,444.05,7,444.1,5,0,466,,443.95
925371290,443.8,2,443.8,3,443.75,11,443.7,26,443.65,6,443.6,2,443.9,3,443.95,3,444,34,444.05,7,444.1,5,0,466,,443.95
925372540,443.8,2,443.8,3,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,34,444.05,7,444.1,5,0,466,,443.95
925376290,443.8,2,443.8,3,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,34,444.05,7,444.1,5,0,466,,443.95
925385040,443.8,2,443.8,3,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925393790,443.8,2,443.8,3,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925403790,443.8,2,443.8,3,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925406290,443.8,2,443.8,4,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925407540,443.8,2,443.8,4,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925411290,443.8,2,443.8,4,443.75,11,443.7,31,443.65,6,443.6,2,443.9,3,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925412540,443.8,2,443.8,4,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,3,444,33,444.05,7,444.1,5,0,466,,443.95
925413790,443.8,2,443.8,4,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,33,444.05,8,444.1,5,0,466,,443.95
925417540,443.8,2,443.8,4,443.75,14,443.7,29,443.65,5,443.6,2,443.9,1,443.95,2,444,30,444.05,8,444.1,8,0,466,,443.95
925418790,443.8,2,443.8,4,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,30,444.05,8,444.1,8,0,466,,443.95
925420040,443.8,2,443.8,4,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,30,444.05,8,444.1,8,0,466,,443.95
925421290,443.8,2,443.8,4,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,30,444.05,11,444.1,5,0,466,,443.95
925422540,443.8,2,443.8,4,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,30,444.05,11,444.1,5,0,466,,443.95
925423790,443.8,2,443.8,4,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925428790,443.8,2,443.8,5,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925441290,443.8,2,443.8,5,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925451290,443.8,2,443.8,5,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925452540,443.8,2,443.8,5,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925466290,443.8,2,443.8,5,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925467540,443.8,2,443.8,5,443.75,11,443.7,32,443.65,5,443.6,2,443.9,1,443.95,2,444,31,444.05,10,444.1,5,0,466,,443.95
925487540,443.8,2,443.8,5,443.75,11,443.7,31,443.65,5,443.6,3,443.9,1,443.95,3,444,30,444.05,10,444.1,5,0,466,,443.95
925490040,443.8,2,443.8,6,443.75,11,443.7,31,443.65,5,443.6,3,443.9,1,443.95,3,444,30,444.05,10,444.1,5,0,466,,443.95
925492540,443.8,2,443.8,6,443.75,11,443.7,31,443.65,5,443.6,3,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,466,,443.95
925495040,443.8,2,443.8,6,443.75,11,443.7,31,443.65,5,443.6,3,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,466,,443.95
925497540,443.8,2,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,466,,443.95
925503790,443.8,2,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,466,,443.95
925508790,443.8,1,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,1,467,925507930,443.95
925508790,443.8,1,443.8,5,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925510040,443.8,1,443.8,5,443.75,11,443.7,31,443.65,6,443.6,2,443.9,2,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925513790,443.8,1,443.8,5,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925520040,443.8,1,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925536290,443.8,1,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925551290,443.8,1,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925552540,443.8,1,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,1,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925558790,443.8,1,443.8,6,443.75,11,443.7,28,443.65,9,443.6,2,443.9,2,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925560040,443.8,1,443.8,6,443.75,11,443.7,31,443.65,6,443.6,2,443.9,2,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925577540,443.8,1,443.8,5,443.75,11,443.7,32,443.65,6,443.6,2,443.9,2,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925578790,443.8,1,443.8,5,443.75,11,443.7,29,443.65,9,443.6,2,443.9,2,443.95,4,444,30,444.05,10,444.1,5,0,467,,443.95
925580040,443.8,1,443.8,5,443.75,11,443.7,29,443.65,9,443.6,2,443.9,2,443.95,4,444,33,444.05,7,444.1,5,0,467,,443.95
925582540,443.8,1,443.8,4,443.75,11,443.7,29,443.65,9,443.6,2,443.9,2,443.95,4,444,33,444.05,7,444.1,5,0,467,,443.95
925587540,443.8,1,443.8,4,443.75,11,443.7,28,443.65,9,443.6,3,443.9,2,443.95,4,444,33,444.05,7,444.1,5,0,467,,443.95
926007540,443.8,1,443.8,4,443.75,11,443.7,28,443.65,9,443.6,3,443.85,2,443.9,2,443.95,7,444,30,444.05,7,0,467,,443.95
926008790,443.8,3,443.8,4,443.75,11,443.7,28,443.65,9,443.6,3,443.85,2,443.9,2,443.95,7,444,30,444.05,7,1,470,926007540,443.95
926008790,443.8,1,443.8,4,443.75,11,443.7,28,443.65,9,443.6,3,443.85,2,443.9,2,443.95,7,444,30,444.05,7,1,471,926007540,443.95
926008790,443.8,1,443.75,11,443.7,28,443.65,8,443.6,3,443.55,4,443.8,1,443.85,3,443.9,3,443.95,16,444,25,0,471,,443.95
926010040,443.8,1,443.75,6,443.7,18,443.65,8,443.6,3,443.55,4,443.8,1,443.85,3,443.9,8,443.95,21,444,20,0,471,,443.95
926011290,443.8,1,443.75,6,443.7,13,443.65,13,443.6,8,443.55,4,443.8,1,443.85,3,443.9,8,443.95,21,444,15,0,471,,443.95
926012540,443.8,1,443.75,6,443.7,8,443.65,18,443.6,8,443.55,4,443.85,3,443.9,8,443.95,21,444,15,444.05,2,0,471,,443.95
926013790,443.8,1,443.75,6,443.7,8,443.65,18,443.6,8,443.55,4,443.85,3,443.9,3,443.95,26,444,15,444.05,2,0,471,,443.95
926015040,443.8,1,443.75,6,443.7,8,443.65,18,443.6,8,443.55,4,443.85,2,443.9,3,443.95,26,444,15,444.05,2,0,471,,443.95
926025040,443.8,1,443.75,6,443.7,8,443.65,23,443.6,8,443.55,4,443.85,2,443.9,3,443.95,31,444,15,444.05,2,0,471,,443.95
926026290,443.8,1,443.75,6,443.7,8,443.65,23,443.6,8,443.55,4,443.85,3,443.9,3,443.95,31,444,15,444.05,2,0,471,,443.95
926027540,443.8,1,443.75,6,443.7,8,443.65,23,443.6,8,443.55,4,443.85,2,443.9,3,443.95,31,444,15,444.05,2,0,471,,443.95
926033790,443.8,1,443.75,6,443.7,8,443.65,23,443.6,8,443.55,4,443.85,3,443.9,3,443.95,31,444,15,444.05,2,0,471,,443.95
926037540,443.8,1,443.75,6,443.7,8,443.65,23,443.6,8,443.55,4,443.85,2,443.9,3,443.95,31,444,15,444.05,2,0,471,,443.95
926043790,443.8,1,443.8,1,443.75,6,443.7,8,443.65,23,443.6,8,443.85,2,443.9,3,443.95,31,444,15,444.05,2,0,471,,443.95
926045040,443.8,1,443.8,1,443.75,6,443.7,8,443.65,23,443.6,3,443.85,2,443.9,3,443.95,31,444,10,444.05,7,0,471,,443.95
926046290,443.8,1,443.8,1,443.75,6,443.7,13,443.65,23,443.6,3,443.85,2,443.9,3,443.95,31,444,10,444.05,7,0,471,,443.95
926047540,443.8,1,443.8,1,443.75,6,443.7,13,443.65,23,443.6,3,443.85,3,443.9,3,443.95,31,444,10,444.05,7,0,471,,443.95
926048790,443.8,1,443.8,1,443.75,6,443.7,13,443.65,23,443.6,3,443.85,3,443.9,3,443.95,31,444,10,444.05,7,1,472,926047540,443.95
926048790,443.8,1,443.75,6,443.7,18,443.65,15,443.6,3,443.55,7,443.8,1,443.85,3,443.9,3,443.95,31,444,10,0,472,,443.95
926050040,443.8,1,443.75,6,443.7,8,443.65,10,443.6,8,443.55,7,443.8,2,443.85,3,443.9,11,443.95,23,444,15,0,472,,443.95
926051290,443.8,1,443.75,6,443.7,8,443.65,15,443.6,8,443.55,7,443.8,2,443.85,3,443.9,11,443.95,23,444,10,0,472,,443.95
926052540,443.8,1,443.75,6,443.7,8,443.65,15,443.6,8,443.55,7,443.8,2,443.85,3,443.9,11,443.95,23,444,10,0,472,,443.95
926053790,443.8,1,443.75,6,443.7,8,443.65,15,443.6,8,443.55,7,443.8,1,443.85,3,443.9,11,443.95,23,444,10,0,472,,443.95
926056290,443.8,1,443.75,6,443.7,8,443.65,15,443.6,8,443.55,7,443.85,3,443.9,11,443.95,23,444,10,444.05,2,0,472,,443.95
926057540,443.8,1,443.75,6,443.7,8,443.65,15,443.6,8,443.55,7,443.85,3,443.9,6,443.95,28,444,10,444.05,2,0,472,,443.95
926065040,443.8,1,443.75,6,443.7,8,443.65,20,443.6,8,443.55,7,443.85,3,443.9,6,443.95,28,444,10,444.05,2,0,472,,443.95
926067540,443.8,1,443.8,1,443.75,5,443.7,8,443.65,20,443.6,8,443.85,3,443.9,6,443.95,28,444,10,444.05,2,0,472,,443.95
926068790,443.8,1,443.8,1,443.75,5,443.7,8,443.65,20,443.6,8,443.85,3,443.9,6,443.95,28,444,10,444.05,2,1,473,926068440,443.95
926068790,443.8,1,443.75,5,443.7,8,443.65,20,443.6,3,443.55,7,443.85,3,443.9,6,443.95,28,444,5,444.05,7,0,473,,443.95
926070040,443.8,1,443.75,5,443.7,8,443.65,20,443.6,3,443.55,7,443.85,3,443.9,6,443.95,28,444,5,444.05,2,0,473,,443.95
926072540,443.8,1,443.75,5,443.7,8,443.65,25,443.6,3,443.55,7,443.85,3,443.9,6,443.95,28,444,10,444.05,2,0,473,,443.95
926073790,443.8,1,443.75,5,443.7,8,443.65,25,443.6,4,443.55,6,443.85,2,443.9,6,443.95,28,444,10,444.05,2,0,473,,443.95
926080040,443.8,1,443.75,5,443.7,8,443.65,25,443.6,4,443.55,6,443.85,3,443.9,6,443.95,28,444,10,444.05,2,0,473,,443.95
926087540,443.8,1,443.75,5,443.7,8,443.65,25,443.6,4,443.55,6,443.85,2,443.9,6,443.95,28,444,10,444.05,2,0,473,,443.95
926093790,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,2,443.9,6,443.95,28,444,5,444.05,2,0,473,,443.95
926096290,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,3,443.9,6,443.95,28,444,5,444.05,2,0,473,,443.95
926102540,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,3,443.9,6,443.95,28,444,5,444.05,2,0,473,,443.95
926103790,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,4,443.9,6,443.95,28,444,5,444.05,2,0,473,,443.95
926106290,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,4,443.9,6,443.95,27,444,5,444.05,2,0,473,,443.95
926112540,443.8,1,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.85,4,443.9,6,443.95,27,444,5,444.05,2,0,473,,443.95
926113790,443.8,1,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.85,4,443.9,6,443.95,27,444,5,444.05,2,1,474,926112540,443.95
926113790,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,4,443.9,6,443.95,27,444,5,444.05,2,0,474,,443.95
926115040,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.8,1,443.85,4,443.9,6,443.95,27,444,5,0,474,,443.95
926116290,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.8,1,443.85,4,443.9,11,443.95,22,444,5,0,474,,443.95
926117540,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,4,443.9,11,443.95,22,444,5,444.05,2,0,474,,443.95
926118790,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,4,443.9,6,443.95,27,444,5,444.05,2,0,474,,443.95
926122540,443.8,1,443.75,5,443.7,8,443.65,20,443.6,4,443.55,6,443.85,3,443.9,3,443.95,30,444,5,444.05,2,0,474,,443.95
926123790,443.8,1,443.75,5,443.7,8,443.65,20,443.6,7,443.55,3,443.85,3,443.9,3,443.95,30,444,5,444.05,2,0,474,,443.95
926132540,443.8,1,443.75,5,443.7,8,443.65,20,443.6,7,443.55,3,443.85,1,443.9,3,443.95,30,444,5,444.05,2,0,474,,443.95
926133790,443.8,1,443.8,2,443.75,5,443.7,8,443.65,23,443.6,4,443.85,1,443.9,3,443.95,27,444,8,444.05,2,0,474,,443.95
926135040,443.8,1,443.8,3,443.75,5,443.7,8,443.65,23,443.6,4,443.85,1,443.9,3,443.95,22,444,8,444.05,2,0,474,,443.95
926136290,443.8,1,443.8,3,443.75,10,443.7,3,443.65,18,443.6,4,443.85,1,443.9,3,443.95,12,444,13,444.05,2,0,474,,443.95
926137540,443.8,1,443.8,3,443.75,10,443.7,8,443.65,18,443.6,4,443.85,1,443.9,3,443.95,12,444,18,444.05,2,0,474,,443.95
926145040,443.8,1,443.8,3,443.75,10,443.7,13,443.65,13,443.6,4,443.85,1,443.9,2,443.95,7,444,24,444.05,2,0,474,,443.95
926146290,443.8,1,443.8,3,443.75,10,443.7,18,443.65,13,443.6,4,443.85,1,443.9,2,443.95,7,444,29,444.05,2,0,474,,443.95
926147540,443.85,1,443.8,3,443.75,10,443.7,18,443.65,13,443.6,4,443.85,1,443.9,2,443.95,7,444,29,444.05,2,1,475,926146290,443.95
926147540,443.85,1,443.8,3,443.75,10,443.7,18,443.65,13,443.6,9,443.9,2,443.95,12,444,29,444.05,2,444.1,5,0,475,,443.95
926148790,443.85,1,443.8,3,443.75,10,443.7,23,443.65,9,443.6,3,443.9,1,443.95,2,444,29,444.05,2,444.1,5,0,475,,443.95
926150040,443.85,1,443.8,3,443.75,10,443.7,23,443.65,14,443.6,3,443.9,1,443.95,2,444,39,444.05,2,444.1,5,0,475,,443.95
926151290,443.85,1,443.8,3,443.75,10,443.7,23,443.65,14,443.6,3,443.9,1,443.95,2,444,39,444.05,2,444.1,5,0,475,,443.95
926157540,443.85,1,443.8,3,443.75,10,443.7,23,443.65,14,443.6,3,443.9,1,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926166290,443.85,1,443.8,3,443.75,10,443.7,23,443.65,14,443.6,3,443.9,1,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926175040,443.85,1,443.8,4,443.75,10,443.7,24,443.65,13,443.6,3,443.9,1,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926176290,443.85,1,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,1,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926183790,443.85,1,443.8,3,443.75,11,443.7,27,443.65,10,443.6,3,443.9,1,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926190040,443.85,1,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,1,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926192540,443.85,1,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,3,443.95,3,444,39,444.05,2,444.1,5,0,475,,443.95
926196290,443.85,1,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,3,443.95,3,444,34,444.05,2,444.1,5,0,475,,443.95
926197540,443.9,1,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,3,443.95,3,444,34,444.05,2,444.1,5,1,476,926196290,443.95
926197540,443.9,2,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,3,443.95,3,444,34,444.05,2,444.1,5,1,478,926196290,443.95
926197540,443.9,1,443.8,4,443.75,11,443.7,27,443.65,10,443.6,3,443.9,3,443.95,3,444,34,444.05,2,444.1,5,1,479,926196300,443.95
926197540,443.9,1,443.8,4,443.75,14,443.7,24,443.65,10,443.6,3,443.95,3,444,31,444.05,2,444.1,8,444.15,1,0,479,,443.95
926198790,443.9,1,443.8,4,443.75,14,443.7,24,443.65,5,443.6,3,443.95,1,444,21,444.05,7,444.1,8,444.15,1,0,479,,443.95
926200040,443.9,1,443.8,9,443.75,9,443.7,29,443.65,5,443.6,3,443.95,1,444,11,444.05,22,444.1,8,444.15,1,0,479,,443.95
926201290,443.9,1,443.8,9,443.75,9,443.7,24,443.65,5,443.6,3,443.95,1,444,6,444.05,17,444.1,8,444.15,1,0,479,,443.95
926202540,443.9,1,443.8,9,443.75,14,443.7,24,443.65,5,443.6,3,443.95,1,444,6,444.05,22,444.1,8,444.15,1,0,479,,443.95
926205040,443.9,1,443.8,9,443.75,14,443.7,19,443.65,5,443.6,3,443.95,1,444,6,444.05,22,444.1,8,444.15,1,0,479,,443.95
926206290,443.9,1,443.8,9,443.75,13,443.7,19,443.65,5,443.6,3,443.95,1,444,6,444.05,22,444.1,8,444.15,1,0,479,,443.95
926210040,443.9,1,443.8,9,443.75,13,443.7,19,443.65,5,443.6,3,443.95,1,444,6,444.05,22,444.1,8,444.15,1,0,479,,443.95
926211290,443.9,1,443.8,9,443.75,18,443.7,19,443.65,5,443.6,3,444,6,444.05,27,444.1,8,444.15,1,444.2,6,0,479,,443.95
926212540,443.9,1,443.8,9,443.75,14,443.7,13,443.65,5,443.6,3,444,4,444.05,17,444.1,14,444.15,1,444.2,6,0,479,,443.95
926213790,443.9,1,443.8,9,443.75,14,443.7,13,443.65,5,443.6,3,444,4,444.05,12,444.1,14,444.15,1,444.2,6,0,479,,443.95
926215040,443.9,1,443.8,9,443.75,14,443.7,13,443.65,5,443.6,3,444,4,444.05,7,444.1,19,444.15,1,444.2,6,0,479,,443.95
926218790,443.9,1,443.8,9,443.75,14,443.7,13,443.65,5,443.6,3,444,4,444.05,7,444.1,19,444.15,2,444.2,6,0,479,,443.95
926220040,443.9,1,443.8,9,443.75,14,443.7,13,443.65,5,443.6,3,444,4,444.05,7,444.1,24,444.15,2,444.2,6,0,479,,443.95
926222540,443.9,1,443.8,9,443.75,14,443.7,13,443.65,5,443.6,3,444,4,444.05,8,444.1,23,444.15,2,444.2,6,0,479,,443.95
926225040,443.9,1,443.8,12,443.75,16,443.7,13,443.65,5,443.6,3,444,4,444.05,8,444.1,25,444.15,5,444.2,6,0,479,,443.95
926226290,443.9,1,443.8,12,443.75,16,443.7,13,443.65,5,443.6,3,444,4,444.05,8,444.1,25,444.15,5,444.2,6,0,479,,443.95
926233790,443.9,1,443.8,12,443.75,16,443.7,13,443.65,5,443.6,6,444,4,444.05,8,444.1,25,444.15,5,444.2,6,0,479,,443.95
926237540,443.9,1,443.8,12,443.75,16,443.7,13,443.65,5,443.6,3,444,4,444.05,8,444.1,25,444.15,5,444.2,6,0,479,,443.95
