Time,Last,Vol,BID1,BIDSZ1,BID2,BIDSZ2,BID3,BIDSZ3,BID4,BIDSZ4,BID5,BIDSZ5,ASK1,ASKSZ1,ASK2,ASKSZ2,ASK3,ASKSZ3,ASK4,ASKSZ4,ASK5,ASKSZ5,Tick,Volume,LastTime,Reference
924107540,1248.4,1,1248.2,8,1248,22,1247.8,21,1247.6,2,1247.4,4,1248.6,2,1248.8,23,1249,24,1249.2,14,1249.4,4,0,160,,1246.8
924108790,1248.2,1,1248.2,8,1248,22,1247.8,21,1247.6,2,1247.4,4,1248.6,2,1248.8,23,1249,24,1249.2,14,1249.4,4,1,161,924108710,1246.8
924108790,1248.2,1,1248.2,6,1248,22,1247.8,21,1247.6,2,1247.4,4,1248.6,3,1248.8,23,1249,24,1249.2,14,1249.4,4,0,161,,1246.8
924110040,1248.2,1,1248.2,1,1248,27,1247.8,26,1247.6,2,1247.4,4,1248.6,3,1248.8,28,1249,19,1249.2,14,1249.4,4,0,161,,1246.8
924111290,1248.2,1,1248.2,1,1248,22,1247.8,21,1247.6,7,1247.4,4,1248.6,3,1248.8,28,1249,24,1249.2,9,1249.4,4,0,161,,1246.8
924112540,1248.2,1,1248.2,1,1248,17,1247.8,21,1247.6,7,1247.4,4,1248.6,3,1248.8,28,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924115040,1248.2,1,1248.2,1,1248,12,1247.8,21,1247.6,7,1247.4,4,1248.6,3,1248.8,28,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924116290,1248.2,1,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924125040,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924131290,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924141290,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924150040,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924151290,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,2,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924152540,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,2,1248.8,28,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924157540,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,28,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924158790,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,28,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924166290,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,28,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924167540,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,161,,1246.8
924310040,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,1,162,924309270,1246.8
924310040,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1247.2,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924311290,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,23,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924312540,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,23,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924313790,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,23,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924315040,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,23,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924330040,1248.2,1,1248,11,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,28,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924332540,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,28,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924357540,1248.2,1,1248,12,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,23,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924361290,1248.2,1,1248,12,1247.8,26,1247.6,2,1247.4,9,1247.2,4,1248.6,3,1248.8,23,1249,14,1249.2,19,1249.4,4,0,162,,1246.8
924382540,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,28,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924392540,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1248.6,3,1248.8,28,1249,14,1249.2,14,1249.4,4,0,162,,1246.8
924393790,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924395040,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924407540,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924408790,1248.2,1,1248.2,2,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924421290,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,33,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924441290,1248.2,1,1248.2,1,1248,12,1247.8,31,1247.6,7,1247.4,4,1248.6,3,1248.8,34,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924496290,1248.2,1,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1248.6,3,1248.8,29,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924497540,1248.2,1,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1248.6,3,1248.8,29,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924500040,1248.2,1,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1248.6,3,1248.8,29,1249,19,1249.2,9,1249.4,4,0,162,,1246.8
924510040,1248.2,1,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1248.6,3,1248.8,29,1249,19,1249.2,9,1249.4,4,1,163,924509960,1246.8
924510040,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,19,1249.2,9,1249.4,4,0,163,,1246.8
924511290,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924512540,1248.2,1,1248,12,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924513790,1248.2,1,1248,11,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924515040,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924521290,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924522540,1248.2,1,1248,11,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,15,1249.2,13,1249.4,9,0,163,,1246.8
924523790,1248.2,1,1248,12,1247.8,26,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,15,1249.2,13,1249.4,9,0,163,,1246.8
924526290,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,15,1249.2,18,1249.4,4,0,163,,1246.8
924527540,1248.2,1,1248,12,1247.8,26,1247.6,7,1247.4,4,1247.2,4,1248.6,3,1248.8,24,1249,20,1249.2,13,1249.4,4,0,163,,1246.8
924537540,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924545040,1248.2,1,1248,13,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924558790,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924562540,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924565040,1248.2,1,1248,11,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
924566290,1248.2,1,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,0,163,,1246.8
925005040,1248,10,1248,12,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.6,3,1248.8,29,1249,15,1249.2,13,1249.4,4,1,173,925004140,1246.8
925005040,1248,10,1248,1,1247.8,31,1247.6,2,1247.4,4,1247.2,4,1248.2,5,1248.6,3,1248.8,24,1249,15,1249.2,13,0,173,,1246.8
925006290,1248,10,1247.8,9,1247.6,12,1247.4,14,1247.2,4,1247,4,1248.2,5,1248.4,6,1248.6,15,1248.8,20,1249,9,0,173,,1246.8
925007540,1248,10,1247.8,3,1247.6,17,1247.4,14,1247.2,4,1247,4,1248.2,7,1248.4,6,1248.6,20,1248.8,15,1249,9,0,173,,1246.8
925008790,1248,10,1247.6,12,1247.4,14,1247.2,9,1247,4,1246.6,2,1248.2,7,1248.4,16,1248.6,15,1248.8,10,1249,9,0,173,,1246.8
925010040,1248,10,1247.6,3,1247.4,14,1247.2,9,1247,4,1246.6,2,1248,1,1248.2,7,1248.4,16,1248.6,10,1248.8,10,0,173,,1246.8
925011290,1248,10,1247.8,1,1247.6,3,1247.4,4,1247.2,14,1247,4,1248,2,1248.2,17,1248.4,6,1248.6,10,1248.8,5,0,173,,1246.8
925012540,1248,10,1247.8,1,1247.6,3,1247.4,4,1247.2,19,1247,4,1248,2,1248.2,7,1248.4,11,1248.6,15,1248.8,5,0,173,,1246.8
925015040,1248,10,1247.8,1,1247.6,3,1247.4,9,1247.2,19,1247,4,1248,2,1248.2,7,1248.4,16,1248.6,15,1248.8,5,0,173,,1246.8
925016290,1248,10,1247.8,1,1247.6,3,1247.4,9,1247.2,20,1247,4,1248,2,1248.2,7,1248.4,17,1248.6,14,1248.8,5,0,173,,1246.8
925017540,1248,10,1247.8,1,1247.6,3,1247.4,14,1247.2,15,1247,4,1248,2,1248.2,7,1248.4,17,1248.6,9,1248.8,5,0,173,,1246.8
925018790,1248,10,1247.8,1,1247.6,3,1247.4,14,1247.2,15,1247,4,1248,3,1248.2,7,1248.4,17,1248.6,9,1248.8,5,0,173,,1246.8
925020040,1248,10,1247.8,1,1247.6,3,1247.4,19,1247.2,15,1247,4,1248,3,1248.2,7,1248.4,22,1248.6,9,1248.8,5,0,173,,1246.8
925021290,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,15,1247,4,1248,3,1248.2,7,1248.4,27,1248.6,9,1248.8,5,0,173,,1246.8
925022540,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,15,1247,4,1248,2,1248.2,7,1248.4,27,1248.6,9,1248.8,5,0,173,,1246.8
925023790,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,15,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925025040,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,15,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925026290,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,15,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925027540,1248,10,1247.8,1,1247.6,8,1247.4,24,1247.2,15,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925035040,1248,10,1247.8,1,1247.6,8,1247.4,29,1247.2,15,1247,4,1248.2,7,1248.4,32,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925036290,1248,10,1247.8,1,1247.6,8,1247.4,29,1247.2,15,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925038790,1248,10,1247.8,1,1247.6,8,1247.4,24,1247.2,15,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925046290,1248,10,1247.8,1,1247.6,8,1247.4,29,1247.2,15,1247,4,1248.2,7,1248.4,32,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925048790,1248,10,1247.8,1,1247.6,8,1247.4,29,1247.2,15,1247,4,1248.2,7,1248.4,32,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925050040,1248,10,1247.8,1,1247.6,8,1247.4,29,1247.2,16,1247,4,1248.2,7,1248.4,32,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925098790,1248,10,1247.8,1,1247.6,8,1247.4,24,1247.2,16,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925100040,1248,10,1247.8,1,1247.6,8,1247.4,24,1247.2,16,1247,4,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925101290,1248,10,1247.6,8,1247.4,24,1247.2,16,1247,4,1246.6,2,1248.2,7,1248.4,27,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925102540,1248,10,1247.6,3,1247.4,24,1247.2,11,1247,4,1246.6,2,1248.2,7,1248.4,22,1248.6,9,1248.8,5,1249,9,0,173,,1246.8
925103790,1248,10,1247.6,3,1247.4,24,1247.2,6,1247,9,1246.6,2,1248,1,1248.2,7,1248.4,28,1248.6,4,1248.8,5,0,173,,1246.8
925105040,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,3,1248.2,18,1248.4,18,1248.6,9,1248.8,5,0,173,,1246.8
925106290,1248,10,1247.8,1,1247.6,3,1247.4,19,1247.2,16,1247,4,1248,3,1248.2,13,1248.4,18,1248.6,9,1248.8,5,0,173,,1246.8
925107540,1248,10,1247.8,1,1247.6,3,1247.4,19,1247.2,16,1247,4,1248,3,1248.2,13,1248.4,18,1248.6,9,1248.8,5,0,173,,1246.8
925108790,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,3,1248.2,8,1248.4,23,1248.6,9,1248.8,5,0,173,,1246.8
925113790,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,3,1248.2,8,1248.4,23,1248.6,9,1248.8,5,0,173,,1246.8
925116290,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,2,1248.2,8,1248.4,23,1248.6,9,1248.8,5,0,173,,1246.8
925117540,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,1,1248.2,8,1248.4,28,1248.6,9,1248.8,5,0,173,,1246.8
925118790,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,2,1248.2,8,1248.4,28,1248.6,9,1248.8,5,0,173,,1246.8
925120040,1248,10,1247.8,1,1247.6,3,1247.4,24,1247.2,16,1247,4,1248,2,1248.2,8,1248.4,28,1248.6,9,1248.8,5,0,173,,1246.8
925123790,1248,10,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248,2,1248.2,8,1248.4,33,1248.6,9,1248.8,5,0,173,,1246.8
925125040,1248,10,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248,1,1248.2,8,1248.4,33,1248.6,9,1248.8,4,0,173,,1246.8
925126290,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248,1,1248.2,8,1248.4,33,1248.6,9,1248.8,4,1,174,925125470,1246.8
925126290,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248.2,8,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925127540,1248,1,1247.8,2,1247.6,3,1247.4,29,1247.2,11,1247,4,1248.2,7,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925135040,1248,1,1247.8,2,1247.6,3,1247.4,34,1247.2,11,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925136290,1248,1,1247.8,2,1247.6,8,1247.4,34,1247.2,11,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925140040,1248,1,1247.8,1,1247.6,8,1247.4,34,1247.2,11,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925141290,1248,1,1247.8,1,1247.6,8,1247.4,34,1247.2,11,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925161290,1248,1,1247.8,1,1247.6,8,1247.4,34,1247.2,11,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925163790,1248,1,1247.8,1,1247.6,8,1247.4,29,1247.2,11,1247,4,1248.2,7,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925165040,1248,1,1247.8,1,1247.6,8,1247.4,29,1247.2,11,1247,4,1248.2,7,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925168790,1248,1,1247.8,1,1247.6,8,1247.4,29,1247.2,11,1247,4,1248.2,7,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925185040,1248,1,1247.8,1,1247.6,8,1247.4,29,1247.2,11,1247,4,1248.2,7,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925190040,1248,1,1247.8,1,1247.6,8,1247.4,34,1247.2,11,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925206290,1248,1,1247.6,8,1247.4,34,1247.2,11,1247,4,1246.6,2,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925207540,1248,1,1247.6,3,1247.4,29,1247.2,11,1247,4,1246.6,2,1248.2,7,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925208790,1248,1,1247.6,3,1247.4,29,1247.2,6,1247,9,1246.6,2,1248,1,1248.2,7,1248.4,33,1248.6,4,1248.8,4,0,174,,1246.8
925210040,1248,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1246.6,2,1248,3,1248.2,22,1248.4,23,1248.6,9,1248.8,4,0,174,,1246.8
925211290,1248,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1246.6,2,1248,3,1248.2,27,1248.4,23,1248.6,9,1248.8,4,0,174,,1246.8
925212540,1248,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1246.6,2,1248,3,1248.2,28,1248.4,23,1248.6,9,1248.8,4,0,174,,1246.8
925221290,1248,1,1247.8,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1248,3,1248.2,28,1248.4,23,1248.6,9,1248.8,4,0,174,,1246.8
925222540,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248.2,23,1248.4,28,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925223790,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925225040,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925226290,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925243790,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925245040,1248,1,1247.8,1,1247.6,8,1247.4,29,1247.2,16,1247,4,1248.2,7,1248.4,33,1248.6,9,1248.8,4,1249,9,0,174,,1246.8
925248790,1248,1,1247.8,1,1247.6,8,1247.4,29,1247.2,16,1247,4,1248,1,1248.2,7,1248.4,33,1248.6,9,1248.8,4,0,174,,1246.8
925250040,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248,1,1248.2,7,1248.4,33,1248.6,9,1248.8,4,0,174,,1246.8
925273790,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248,1,1248.2,7,1248.4,33,1248.6,9,1248.8,4,0,174,,1246.8
925286290,1248,1,1247.8,1,1247.6,3,1247.4,29,1247.2,16,1247,4,1248,2,1248.2,7,1248.4,33,1248.6,9,1248.8,4,0,174,,1246.8
925287540,1248,1,1247.8,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1248,3,1248.2,7,1248.4,38,1248.6,9,1248.8,4,0,174,,1246.8
925288790,1248,1,1247.8,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1248,3,1248.2,13,1248.4,32,1248.6,9,1248.8,4,0,174,,1246.8
925296290,1248,1,1247.8,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1248,3,1248.2,18,1248.4,27,1248.6,9,1248.8,4,0,174,,1246.8
925300040,1247.8,1,1247.8,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1248,3,1248.2,18,1248.4,27,1248.6,9,1248.8,4,1,175,925299860,1246.8
925300040,1247.8,1,1247.6,3,1247.4,34,1247.2,16,1247,4,1246.6,2,1248,3,1248.2,18,1248.4,27,1248.6,9,1248.8,4,0,175,,1246.8
925301290,1247.8,1,1247.6,1,1247.4,23,1247.2,21,1247,5,1246.8,1,1248,3,1248.2,34,1248.4,12,1248.6,9,1248.8,4,0,175,,1246.8
925302540,1247.8,1,1247.6,1,1247.4,13,1247.2,26,1247,10,1246.8,1,1248,3,1248.2,39,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925303790,1247.8,1,1247.6,2,1247.4,8,1247.2,26,1247,10,1246.8,1,1248,3,1248.2,39,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925306290,1247.8,1,1247.6,2,1247.4,8,1247.2,31,1247,10,1246.8,1,1248,3,1248.2,39,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925316290,1247.8,1,1247.6,1,1247.4,8,1247.2,31,1247,10,1246.8,1,1248,3,1248.2,39,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925320040,1247.8,1,1247.6,2,1247.4,8,1247.2,31,1247,10,1246.8,1,1248,3,1248.2,39,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925323790,1247.8,1,1247.6,2,1247.4,8,1247.2,31,1247,10,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925325040,1247.8,1,1247.6,2,1247.4,8,1247.2,26,1247,10,1246.8,1,1248,2,1248.2,34,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925327540,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,10,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925328790,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,10,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925330040,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,10,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925333790,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,10,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,4,0,175,,1246.8
925335040,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,10,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,5,0,175,,1246.8
925336290,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,10,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,5,0,175,,1246.8
925340040,1247.8,1,1247.6,2,1247.4,8,1247.2,21,1247,9,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,5,0,175,,1246.8
925341290,1247.8,1,1247.6,2,1247.4,8,1247.2,22,1247,9,1246.8,1,1248,2,1248.2,29,1248.4,12,1248.6,4,1248.8,5,0,175,,1246.8
925345040,1247.8,1,1247.6,2,1247.4,8,1247.2,27,1247,9,1246.8,1,1248,2,1248.2,34,1248.4,12,1248.6,4,1248.8,5,0,175,,1246.8
925357540,1247.8,1,1247.6,2,1247.4,8,1247.2,27,1247,9,1246.8,1,1248,1,1248.2,34,1248.4,12,1248.6,4,1248.8,5,0,175,,1246.8
925358790,1247.8,1,1247.6,2,1247.4,13,1247.2,32,1247,4,1246.8,1,1248,1,1248.2,34,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925361290,1247.8,1,1247.6,2,1247.4,13,1247.2,32,1247,4,1246.8,1,1248,2,1248.2,34,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925362540,1247.8,1,1247.6,2,1247.4,18,1247.2,27,1247,4,1246.8,1,1248,2,1248.2,34,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925363790,1247.8,1,1247.6,2,1247.4,23,1247.2,27,1247,4,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925412540,1247.8,1,1247.6,2,1247.4,23,1247.2,27,1247,4,1246.8,1,1248,1,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925413790,1247.8,1,1247.6,2,1247.4,23,1247.2,27,1247,4,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925443790,1247.8,1,1247.6,2,1247.4,23,1247.2,28,1247,4,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925558790,1247.8,1,1247.6,2,1247.4,23,1247.2,28,1247,4,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925578790,1247.8,1,1247.6,2,1247.4,23,1247.2,28,1247,4,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
925581290,1247.8,1,1247.6,1,1247.4,23,1247.2,28,1247,4,1246.8,1,1248,2,1248.2,39,1248.4,12,1248.6,9,1248.8,5,0,175,,1246.8
